order_id,category,country,quantity,price
2269,Clothing,China,6,205.9804107133228
2270,Books,Singapore,1,126.63635022536097
2271,Electronics,Singapore,5,40.9820068875766
2272,Books,USA,5,419.97109155954246
2273,Electronics,China,9,247.13596175852476
2274,Clothing,Singapore,3,298.2045434477556
2275,Electronics,UK,5,497.9660908554593
2276,Furniture,China,7,63.49112810301896
2277,Furniture,UK,1,224.08745483982227
2278,Clothing,Malaysia,4,54.28586340561744
2279,Books,Malaysia,9,389.8998861648936
2280,Clothing,USA,6,58.44951818249714
2281,Clothing,Singapore,4,354.1870144413146
2282,Books,USA,9,408.542936972578
2283,Books,China,6,329.49231806937325
2284,Clothing,Singapore,2,454.0127143548665
2285,Books,USA,10,311.3775773692348
2286,Furniture,UK,4,301.12615725261475
2287,Electronics,China,9,156.0968853328341
2288,Clothing,USA,3,300.02927763545017
2289,Electronics,China,10,214.08212548238674
2290,Books,China,1,218.97401316821737
2291,Books,China,8,117.7067610172244
2292,Furniture,China,6,344.402111533455
2293,Toys,UK,2,109.5822656281391
2294,Clothing,USA,5,39.17107594286827
2295,Furniture,Malaysia,7,77.8349211252813
2296,Clothing,UK,10,22.646139721263324
2297,Books,Singapore,6,342.96299741740575
2298,Electronics,Singapore,8,70.78316045082369
2299,Books,Singapore,2,456.9582141581406
2300,Toys,UK,10,95.52330555127762
2301,Books,China,7,346.97172099172684
2302,Furniture,UK,5,84.95666932880226
2303,Electronics,USA,4,240.27712089606644
2304,Furniture,USA,9,150.8705502221169
2305,Furniture,UK,10,207.17140486563707
2306,Books,Malaysia,5,360.8189726441376
2307,Furniture,China,9,425.6582245746838
2308,Clothing,Singapore,9,146.28497779894383
2309,Toys,Malaysia,8,254.56299408268828
2310,Furniture,China,3,358.35506386888125
2311,Toys,USA,3,181.30039874026716
2312,Furniture,Malaysia,10,189.40247759939757
2313,Electronics,USA,9,415.33605867378276
2314,Furniture,UK,1,34.03039196357585
2315,Electronics,China,2,100.19964020096819
2316,Clothing,China,2,491.4876488968132
2317,Toys,Malaysia,2,154.27091349838105
2318,Clothing,UK,6,122.7701274138808
2319,Books,China,7,195.97517421282794
2320,Toys,Singapore,9,384.1378616585022
2321,Books,UK,6,73.51998563223347
2322,Furniture,China,2,372.73963587031284
2323,Electronics,Malaysia,9,30.25406152540016
2324,Clothing,USA,1,356.0526758629076
2325,Books,Singapore,9,415.40550910760817
2326,Toys,China,4,239.1351694586953
2327,Toys,UK,10,11.871409177290499
2328,Furniture,Malaysia,3,103.81057606330884
2329,Furniture,Singapore,2,20.255775859686764
2330,Clothing,China,10,119.9069459087273
2331,Electronics,Malaysia,2,349.26047688130166
2332,Electronics,Singapore,10,443.6430328053657
2333,Toys,USA,9,298.26928453197064
2334,Toys,USA,1,321.48585866087603
2335,Books,USA,7,39.66784591833678
2336,Electronics,Malaysia,6,126.64963908892217
2337,Clothing,UK,10,18.76617144758139
2338,Clothing,USA,6,396.74706975587793
2339,Furniture,Singapore,6,115.90908961757307
2340,Electronics,Singapore,5,179.4530316875444
2341,Books,China,3,72.26758752912923
2342,Clothing,USA,3,250.47284670135227
2343,Toys,Singapore,1,431.2177256472412
2344,Clothing,China,3,53.57179293923398
2345,Clothing,China,7,42.53215799532528
2346,Furniture,Singapore,1,442.5522885618804
2347,Electronics,UK,5,173.2724500710253
2348,Clothing,UK,10,188.89378535008294
2349,Books,UK,4,321.4124413843341
2350,Furniture,China,1,100.4166010971945
2351,Electronics,Malaysia,6,42.55184003826655
2352,Books,USA,2,357.6771948990222
2353,Electronics,China,7,11.081622836570343
2354,Books,China,5,424.14033164246433
2355,Toys,Singapore,8,204.390638464146
2356,Clothing,China,10,282.88871615594695
2357,Furniture,China,5,26.816475138091867
2358,Furniture,USA,6,276.7798133703919
2359,Books,Malaysia,4,380.67325396163847
2360,Toys,UK,4,473.0890093959272
2361,Books,China,2,327.98070247875523
2362,Clothing,USA,10,452.7788821763958
2363,Furniture,China,7,188.19845783012428
2364,Furniture,Malaysia,4,412.0832184080411
2365,Furniture,UK,7,261.8836867863746
2366,Electronics,Malaysia,9,43.77139791639274
2367,Books,Singapore,2,477.7936278140734
2368,Books,UK,7,399.6041615902681
2369,Furniture,China,9,70.74123986678684
2370,Books,China,4,418.0857857702216
2371,Furniture,Malaysia,10,94.73489166026093
2372,Electronics,Malaysia,2,151.87846826577592
2373,Clothing,USA,2,471.8019969968445
2374,Furniture,Singapore,9,266.12320378476164
2375,Electronics,China,4,236.94344647937567
2376,Clothing,USA,4,248.2825432825416
2377,Clothing,UK,9,316.13133516734615
2378,Furniture,UK,4,431.85630799651926
2379,Toys,Malaysia,4,52.22686535323565
2380,Electronics,UK,2,350.52573850072287
2381,Clothing,Singapore,8,368.02712708285367
2382,Electronics,Malaysia,7,342.4875201654397
2383,Toys,Malaysia,6,398.36905956337694
2384,Books,Malaysia,1,114.61347683679978
2385,Clothing,UK,4,91.16436423988016
2386,Clothing,Malaysia,4,18.98159990483075
2387,Electronics,UK,8,148.97253087175844
2388,Clothing,Singapore,2,54.374769515168566
2389,Books,Singapore,7,195.36233156903245
2390,Clothing,UK,5,404.4076946647255
2391,Furniture,Malaysia,7,59.62738559842863
2392,Electronics,USA,5,260.0233142724726
2393,Toys,UK,4,459.6453610153583
2394,Furniture,USA,1,364.5590360749143
2395,Electronics,UK,5,445.84898343782214
2396,Furniture,USA,2,125.06406923782508
2397,Books,Singapore,1,252.67752849726705
2398,Electronics,Singapore,7,414.3783986824389
2399,Books,USA,7,212.44843712276875
2400,Clothing,UK,8,281.8514863085066
2401,Clothing,USA,6,487.58827239186616
2402,Electronics,Singapore,4,413.5116953318453
2403,Electronics,China,10,126.10152001854607
2404,Books,UK,6,124.5154040851825
2405,Electronics,USA,2,345.70708903717
2406,Toys,USA,9,36.202561161350445
2407,Books,Malaysia,8,155.75422091464117
2408,Furniture,Singapore,6,360.3474697349599
2409,Books,UK,2,419.05904424074413
2410,Books,UK,6,235.7170271470369
2411,Electronics,USA,7,484.7695251730739
2412,Electronics,UK,5,332.94008398333415
2413,Furniture,China,7,22.788111060632648
2414,Electronics,China,7,196.63001296309716
2415,Furniture,Malaysia,10,342.1031934791445
2416,Books,China,9,60.832747676292925
2417,Toys,China,3,19.283265409369182
2418,Toys,UK,3,263.24560199558084
2419,Clothing,Malaysia,7,475.1709472893509
2420,Toys,UK,3,378.59337398529635
2421,Toys,Malaysia,3,498.21384027418634
2422,Clothing,USA,6,200.37806930229542
2423,Toys,UK,4,343.66255299289116
2424,Clothing,USA,8,138.12014747706115
2425,Clothing,Malaysia,7,494.61577363893144
2426,Books,China,7,212.68514955919863
2427,Electronics,UK,1,149.58232531058556
2428,Electronics,Malaysia,10,41.81872512073578
2429,Toys,China,5,84.52601322800405
2430,Clothing,USA,7,261.48555398805
2431,Clothing,Singapore,4,127.36438593617329
2432,Toys,Malaysia,9,277.26931243666564
2433,Electronics,Malaysia,10,73.67817994340157
2434,Clothing,USA,9,425.42095479062806
2435,Books,Malaysia,3,217.18559572203947
2436,Furniture,Malaysia,10,85.58577061303602
2437,Electronics,UK,1,222.79976134148706
2438,Electronics,UK,6,305.5452770060899
2439,Books,USA,9,337.7631169373211
2440,Books,China,2,161.54962002331123
2441,Electronics,USA,2,138.64251354276544
2442,Furniture,Singapore,4,256.4363648980918
2443,Books,USA,8,490.1988230149346
2444,Furniture,Malaysia,2,473.6151412973966
2445,Furniture,Singapore,4,290.46940545410814
2446,Clothing,Malaysia,10,23.800310937642948
2447,Books,China,7,136.77608971662698
2448,Furniture,USA,10,98.83232146354837
2449,Toys,UK,9,36.27027972236844
2450,Books,China,2,170.66497508262404
2451,Books,China,10,435.46004667196985
2452,Furniture,China,8,282.0497762766
2453,Toys,UK,8,193.99003560982533
2454,Clothing,China,4,41.41048464665981
2455,Toys,Singapore,10,198.46962921845855
2456,Toys,USA,8,238.721070936685
2457,Books,Singapore,8,498.97758466792595
2458,Toys,USA,4,156.86412225266866
2459,Toys,Malaysia,5,359.57479213658377
2460,Books,USA,5,396.5836320616927
2461,Books,Singapore,5,451.82216443390604
2462,Furniture,Singapore,2,360.61164555447283
2463,Electronics,UK,10,20.352490388124252
2464,Clothing,UK,4,397.4170381558814
2465,Electronics,Singapore,8,119.73906416579597
2466,Furniture,China,3,380.3935805037398
2467,Electronics,Singapore,6,144.4887264148698
2468,Furniture,Singapore,4,280.06195664055383
2469,Books,USA,8,465.0821088488278
2470,Electronics,Singapore,8,213.65762646733563
2471,Books,USA,2,342.6431302267673
2472,Electronics,Malaysia,1,389.5539438185379
2473,Clothing,Malaysia,1,460.8355727143158
2474,Clothing,Singapore,8,119.8535749819634
2475,Furniture,UK,6,484.63427048448796
2476,Furniture,Singapore,3,187.16115361923767
2477,Furniture,Singapore,2,245.17555355887205
2478,Books,China,6,386.89913829946795
2479,Electronics,Malaysia,9,192.131417885969
2480,Toys,UK,10,259.91751783804034
2481,Furniture,UK,4,326.0625853436954
2482,Toys,UK,8,146.48903156833293
2483,Toys,Malaysia,3,245.00317511387664
2484,Books,Singapore,3,165.55660969163554
2485,Toys,UK,8,83.06279608621583
2486,Clothing,UK,10,79.07880201434786
2487,Toys,Singapore,10,171.53257275160502
2488,Books,USA,10,38.77367489438329
2489,Clothing,Malaysia,8,364.3029145594793
2490,Toys,Malaysia,6,221.2031696541851
2491,Furniture,Singapore,5,218.19999985974488
2492,Toys,UK,1,141.6319124259713
2493,Clothing,China,6,492.12376596658345
2494,Furniture,USA,5,161.3364686427871
2495,Toys,UK,6,462.88494984686923
2496,Toys,Malaysia,10,235.93616079408025
2497,Toys,Singapore,10,431.8599414533087
2498,Clothing,UK,3,272.2180322273443
2499,Clothing,Singapore,7,278.6217149202944
2500,Clothing,China,5,380.144694354356
2501,Furniture,USA,2,439.8018493857674
2502,Clothing,Malaysia,3,483.2319738943738
2503,Electronics,UK,9,78.22655533733324
2504,Toys,Singapore,6,226.13140597519
2505,Books,USA,9,192.51672098360487
2506,Books,China,8,272.1067628658918
2507,Clothing,UK,5,103.11361862207015
2508,Books,China,8,319.87999567222647
2509,Clothing,Singapore,8,256.3168436168254
2510,Electronics,USA,1,11.704463440726784
2511,Furniture,Singapore,9,461.48560018181075
2512,Electronics,USA,8,352.58834756665266
2513,Clothing,Malaysia,9,213.10089329666144
2514,Furniture,USA,2,144.06460456243403
2515,Furniture,Singapore,9,262.4605356420343
2516,Electronics,UK,10,49.60590312026005
2517,Furniture,UK,3,85.16112519207378
2518,Clothing,China,5,463.6831752079064
2519,Clothing,Singapore,1,413.7631953585583
2520,Clothing,UK,2,333.30710783170366
2521,Furniture,UK,9,94.67531488469697
2522,Toys,Malaysia,3,139.15045887337627
2523,Books,Singapore,1,374.96754210348917
2524,Furniture,China,5,48.81435474063701
2525,Furniture,USA,2,151.32803759378342
2526,Furniture,Malaysia,8,175.22429700405914
2527,Books,Malaysia,6,307.2807108530592
2528,Books,Malaysia,2,141.88227693201554
2529,Electronics,Singapore,7,116.41675795368889
2530,Furniture,Singapore,6,119.64230004825357
2531,Furniture,Malaysia,8,342.8900086189125
2532,Furniture,Singapore,2,380.501270713137
2533,Toys,Singapore,10,360.3440356537788
2534,Toys,UK,7,161.231737433839
2535,Books,Singapore,7,438.0068141754267
2536,Books,Singapore,1,215.22254202302736
2537,Books,Malaysia,10,100.64962312479425
2538,Electronics,Singapore,10,44.94451619660926
2539,Clothing,Malaysia,4,430.5766380263017
2540,Clothing,USA,8,339.21955916435115
2541,Toys,Singapore,10,479.18642142731744
2542,Books,Malaysia,2,226.28235052646832
2543,Furniture,China,4,106.54566300112543
2544,Clothing,China,1,131.9611060039299
2545,Electronics,USA,5,348.61595905867193
2546,Electronics,UK,6,214.72761276341686
2547,Clothing,China,5,29.151522496680645
2548,Electronics,UK,4,285.87500179380186
2549,Toys,USA,6,466.6119353809197
2550,Clothing,China,1,119.95427151132526
2551,Clothing,USA,7,267.2826512491588
2552,Clothing,USA,9,297.06157625235863
2553,Toys,Malaysia,2,205.93235656657112
2554,Clothing,USA,4,222.32504637997118
2555,Furniture,USA,6,414.4543556912834
2556,Books,USA,10,105.77852152839556
2557,Books,Singapore,7,234.8398657126182
2558,Toys,UK,1,429.9641406014985
2559,Toys,UK,6,464.7794438287407
2560,Books,UK,5,488.90969495737676
2561,Toys,Malaysia,2,100.1466833099104
2562,Clothing,UK,7,280.29569082213254
2563,Electronics,China,5,370.0604784990982
2564,Toys,China,7,281.07609394855984
2565,Toys,UK,7,256.0298299453211
2566,Toys,Singapore,5,352.5703051297438
2567,Clothing,China,5,313.99922647619167
2568,Toys,Singapore,6,159.82794801405103
2569,Toys,Singapore,6,420.7591569890025
2570,Toys,China,3,54.64042499759916
2571,Electronics,USA,6,233.85064539709046
2572,Books,UK,9,170.9835300486809
2573,Clothing,UK,5,145.47184080340418
2574,Books,UK,8,253.6007776759341
2575,Books,China,9,47.29722099585346
2576,Books,Singapore,9,247.26085141753668
2577,Electronics,UK,1,417.133731572093
2578,Clothing,USA,1,136.2226257219532
2579,Books,Singapore,5,123.4585998947364
2580,Clothing,Malaysia,10,273.1324537787229
2581,Electronics,UK,6,81.68761873121785
2582,Books,UK,1,307.9148698070784
2583,Books,China,7,25.783476782433617
2584,Furniture,Malaysia,8,349.5255307751783
2585,Furniture,Malaysia,6,166.7187223463253
2586,Toys,China,7,252.36542618585165
2587,Furniture,USA,3,34.21694004369376
2588,Clothing,Singapore,7,459.76299635955957
2589,Clothing,USA,8,330.9717237020111
2590,Electronics,China,2,215.53308336973575
2591,Toys,USA,6,36.34419055896396
2592,Books,UK,4,231.71608079071194
2593,Electronics,USA,8,344.6349460831582
2594,Electronics,China,8,59.3614595520675
2595,Furniture,Malaysia,10,253.28272056022087
2596,Toys,Malaysia,4,27.297426704575315
2597,Electronics,China,7,57.27471137747997
2598,Electronics,China,4,401.60186984812276
2599,Clothing,Malaysia,7,405.6858990384449
2600,Toys,China,10,270.5152495769598
2601,Clothing,Singapore,5,427.13179604493894
2602,Books,Malaysia,9,397.1301229210134
2603,Electronics,USA,2,184.55516280476093
2604,Electronics,UK,2,38.224772868838194
2605,Furniture,UK,8,275.05874755692275
2606,Clothing,UK,6,47.03131726202666
2607,Books,USA,3,49.1112644185495
2608,Toys,USA,5,132.47184915734488
2609,Clothing,China,2,426.31766477365073
2610,Clothing,UK,1,63.22465248785783
2611,Clothing,UK,3,379.4067883202695
2612,Toys,UK,5,200.798732272285
2613,Clothing,UK,2,322.8024584677509
2614,Clothing,China,1,190.33709007220335
2615,Books,China,3,36.305602723980115
2616,Toys,China,1,248.15184529794323
2617,Furniture,UK,10,322.7688837037227
2618,Toys,USA,4,241.14931172980846
2619,Clothing,UK,9,424.81825589223
2620,Clothing,USA,7,436.94127164306826
2621,Toys,USA,2,188.35021813538043
2622,Clothing,UK,1,275.34545422670607
2623,Electronics,USA,9,132.5738006586952
2624,Furniture,Singapore,2,194.49971959533747
2625,Books,Singapore,3,281.3527477497252
2626,Books,Singapore,4,130.78095959308638
2627,Clothing,USA,10,16.27947905206768
2628,Toys,China,1,426.300656428474
2629,Toys,Malaysia,1,267.5656802695415
2630,Books,China,6,121.26229702728645
2631,Clothing,Singapore,6,419.475742624583
2632,Books,UK,10,379.33318353926154
2633,Toys,UK,7,118.41563891728515
2634,Toys,China,8,129.24415098838125
2635,Furniture,UK,8,75.79510153705748
2636,Electronics,China,9,326.06883603416054
2637,Electronics,China,6,220.55782294742704
2638,Furniture,UK,10,441.4483641954923
2639,Electronics,UK,3,18.745859650250956
2640,Furniture,Malaysia,6,407.25888928392004
2641,Clothing,USA,8,451.57766568249576
2642,Furniture,Malaysia,5,425.75462847962154
2643,Furniture,UK,8,23.350402272409312
2644,Clothing,USA,3,31.012950398352555
2645,Clothing,Singapore,7,142.74744695584917
2646,Clothing,USA,10,233.8583782875508
2647,Furniture,UK,10,423.94968909625425
2648,Electronics,China,10,336.5977140695464
2649,Electronics,UK,7,268.54815967174966
2650,Toys,USA,10,103.95847938758897
2651,Toys,UK,2,466.48149238624364
2652,Books,UK,5,231.45506255865547
2653,Toys,UK,9,226.25016890013492
2654,Books,UK,6,48.31784238903231
2655,Clothing,Malaysia,1,271.2538580445843
2656,Electronics,Singapore,2,396.74658214611173
2657,Books,China,4,433.29326172345554
2658,Furniture,Malaysia,2,261.9832462466474
2659,Furniture,UK,7,398.23855503745926
2660,Books,Malaysia,7,320.999357014784
2661,Books,Singapore,4,139.74122997185668
2662,Furniture,China,9,48.503110115037714
2663,Electronics,USA,4,112.24582630676971
2664,Clothing,Singapore,2,82.59131370072029
2665,Furniture,Malaysia,4,279.05941794598345
2666,Toys,Malaysia,10,411.50975208683457
2667,Clothing,UK,5,429.5943192541672
2668,Furniture,Singapore,4,128.36134781812802
2669,Toys,Malaysia,7,198.526641355521
2670,Furniture,China,7,426.3843420309851
2671,Clothing,Singapore,5,32.320901364777264
2672,Clothing,China,4,124.86698398509854
2673,Furniture,USA,9,392.26046125154676
2674,Toys,Malaysia,7,303.70146065123635
2675,Books,USA,2,218.1396231496187
2676,Clothing,Malaysia,4,114.63997750785836
2677,Furniture,UK,7,31.453725992126806
2678,Books,China,8,430.8482667910648
2679,Books,Singapore,3,432.7474068138742
2680,Furniture,UK,4,126.36018272721194
2681,Clothing,USA,9,137.69291646355106
2682,Electronics,UK,8,289.11289289701733
2683,Toys,Malaysia,3,339.86392391200064
2684,Books,UK,9,406.90664352345703
2685,Clothing,UK,4,123.69657741810983
2686,Electronics,UK,7,125.48156146309015
2687,Electronics,USA,6,102.287341432531
2688,Clothing,China,10,158.59870835293916
2689,Electronics,China,8,129.24623594930915
2690,Electronics,UK,6,493.01747669560143
2691,Electronics,USA,10,468.5739427070902
2692,Toys,USA,10,328.2883615128752
2693,Toys,China,1,208.70524409440753
2694,Books,UK,3,224.99518242641653
2695,Electronics,Malaysia,5,140.43725239315927
2696,Electronics,Singapore,5,133.03487289441813
2697,Furniture,Singapore,2,311.63170427784684
2698,Electronics,China,9,125.95949426112705
2699,Clothing,UK,3,496.36930660966186
2700,Furniture,Malaysia,9,259.2753834252351
2701,Electronics,Singapore,2,272.41451891680254
2702,Clothing,USA,7,429.59916509568575
2703,Furniture,Singapore,6,332.348037159042
2704,Furniture,UK,6,40.447348749382286
2705,Furniture,Singapore,1,319.98240266322676
2706,Clothing,Singapore,7,51.12970023339924
2707,Clothing,Malaysia,3,121.25748475421041
2708,Electronics,UK,6,451.50290471722656
2709,Furniture,Singapore,7,253.95151609338362
2710,Toys,Malaysia,10,214.0152605304372
2711,Books,China,2,485.83514657839345
2712,Toys,China,7,363.29202138921863
2713,Clothing,USA,10,59.065545789332525
2714,Books,USA,3,10.354150876889905
2715,Furniture,UK,4,53.804202171557485
2716,Electronics,China,9,191.31580281280455
2717,Toys,China,9,15.7790575968429
2718,Toys,USA,3,460.92626620917764
2719,Electronics,Malaysia,7,282.6359777855671
2720,Toys,Malaysia,7,489.53181403794184
2721,Furniture,China,2,162.18542722854033
2722,Books,Singapore,10,393.484550110445
2723,Furniture,UK,3,304.1809113139917
2724,Furniture,Malaysia,7,160.6295209007628
2725,Electronics,USA,3,191.05437487116467
2726,Furniture,China,1,399.23331032855424
2727,Electronics,UK,5,352.1512438918991
2728,Books,China,7,416.11383532769736
2729,Furniture,Malaysia,9,24.81858643235193
2730,Clothing,UK,8,104.48544844323027
2731,Clothing,Singapore,9,283.3464078962367
2732,Electronics,Singapore,1,102.84840587928329
2733,Furniture,Malaysia,2,437.37330556424564
2734,Toys,UK,9,261.0481323195545
2735,Furniture,Malaysia,8,241.72957343048006
2736,Books,Malaysia,6,392.7618652409665
2737,Clothing,UK,9,206.85905572290838
2738,Electronics,Singapore,8,208.72545186059176
2739,Books,USA,7,89.56546101890056
2740,Clothing,China,7,50.7525881813227
2741,Furniture,USA,9,211.07935965621508
2742,Clothing,Singapore,7,141.12456940920728
2743,Toys,USA,1,391.69944621984376
2744,Electronics,USA,2,246.08672348975546
2745,Furniture,China,4,477.584214158968
2746,Toys,China,2,10.057221418439891
2747,Clothing,Malaysia,9,425.3088132819066
2748,Clothing,Malaysia,7,328.38338626668406
2749,Toys,USA,1,228.63066059722027
2750,Clothing,China,6,473.74126511955683
2751,Books,Singapore,3,322.1085422600413
2752,Furniture,Singapore,2,295.7532513936723
2753,Clothing,Singapore,2,301.7444560120381
2754,Electronics,Singapore,10,179.9322543561439
2755,Books,Singapore,4,51.44071154480808
2756,Furniture,Singapore,8,180.04286628656186
2757,Clothing,UK,8,34.23134359555155
2758,Furniture,Malaysia,1,446.7464069412879
2759,Clothing,China,5,404.38282492659084
2760,Clothing,USA,9,195.61137878634975
2761,Electronics,Malaysia,6,176.34446343853148
2762,Clothing,Malaysia,7,294.7882337830871
2763,Electronics,UK,2,176.26278693707778
2764,Books,Singapore,9,35.97570233709128
2765,Clothing,Malaysia,7,233.64869223246683
2766,Furniture,Malaysia,7,307.6520291666139
2767,Electronics,Malaysia,10,39.45574114155106
2768,Electronics,China,10,399.4982342381337
2769,Furniture,Singapore,10,103.01478662951736
2770,Furniture,USA,4,303.17748485044416
2771,Clothing,China,1,88.52387018148559
2772,Electronics,Singapore,8,206.36453409061141
2773,Books,Malaysia,10,267.39359090772734
2774,Furniture,China,7,178.9932521432349
2775,Furniture,Singapore,1,203.9750511509091
2776,Books,Singapore,3,470.3726688053485
2777,Toys,Malaysia,3,243.24069071655717
2778,Toys,UK,6,118.61607839680677
2779,Clothing,USA,1,420.3532171185962
2780,Furniture,China,4,493.0581531754187
2781,Clothing,Malaysia,7,258.587793907248
2782,Furniture,Singapore,3,456.06664370521787
2783,Electronics,China,1,492.63775742862873
2784,Furniture,USA,8,267.28195324997625
2785,Furniture,China,2,20.929277041039313
2786,Clothing,Singapore,9,66.05866965459833
2787,Toys,USA,6,184.60886683721802
2788,Electronics,China,1,466.44287424002323
2789,Toys,China,1,231.19089251181825
2790,Furniture,Singapore,3,426.22360807369046
2791,Books,UK,4,245.34555227282127
2792,Furniture,Singapore,10,259.0665854016487
2793,Furniture,China,8,153.30923419532772
2794,Electronics,USA,3,406.3384400101364
2795,Books,China,8,198.9953290395299
2796,Electronics,Singapore,9,189.5489106628351
2797,Furniture,Singapore,6,360.40174150880335
2798,Electronics,Singapore,5,190.99993365850835
2799,Toys,Singapore,2,403.8214410030559
2800,Electronics,Singapore,5,127.41957299930041
2801,Furniture,Malaysia,9,141.63866590036952
2802,Electronics,USA,3,128.4950771163267
2803,Books,UK,5,161.8058978236402
2804,Electronics,China,5,12.908376745173276
2805,Books,UK,1,344.9648824618719
2806,Toys,UK,3,221.85166941349135
2807,Electronics,Malaysia,8,343.31702499086094
2808,Books,China,10,394.63388261406044
2809,Clothing,USA,1,264.77167039088204
2810,Books,Singapore,6,145.85027785895272
2811,Toys,USA,9,272.17502146259307
2812,Clothing,UK,7,360.75201152283444
2813,Furniture,USA,5,394.8837821563088
2814,Electronics,China,6,177.63072034487135
2815,Toys,China,5,316.99413692907666
2816,Toys,Malaysia,6,98.73702296772025
2817,Clothing,Malaysia,5,362.8652537251136
2818,Toys,UK,9,328.9807048778074
2819,Electronics,Singapore,3,282.46064208859275
2820,Electronics,China,4,55.66141852864596
2821,Clothing,USA,3,341.4368370721825
2822,Books,USA,6,125.0465856839618
2823,Clothing,UK,9,67.23929601814265
2824,Clothing,China,6,131.9319007184223
2825,Furniture,Singapore,5,338.1274474729586
2826,Toys,Malaysia,4,491.5694170861607
2827,Furniture,USA,2,156.82846927411697
2828,Electronics,USA,5,494.14880893505125
2829,Toys,USA,2,74.86399716800564
2830,Electronics,China,5,441.1616788341721
2831,Furniture,China,5,209.16883382529093
2832,Toys,Malaysia,4,486.01898141629704
2833,Toys,China,6,18.411486349636615
2834,Toys,USA,4,140.6984921398981
2835,Clothing,Singapore,4,142.28818955937237
2836,Electronics,Singapore,7,261.39818154296614
2837,Books,USA,10,487.0098836428366
2838,Books,China,8,27.086852068250128
2839,Furniture,UK,8,342.5654869598387
2840,Electronics,UK,6,288.47188092532355
2841,Furniture,Malaysia,8,32.86130030859947
2842,Furniture,UK,5,176.26455299908196
2843,Electronics,Malaysia,1,236.65770545882458
2844,Books,China,8,467.98497967932377
2845,Clothing,Malaysia,1,315.54799163793876
2846,Clothing,UK,3,117.64366450578761
2847,Furniture,USA,8,251.88531618610432
2848,Electronics,China,5,238.40055657943535
2849,Electronics,Singapore,9,247.28026334545442
2850,Electronics,Singapore,7,371.43462769203734
2851,Furniture,UK,9,294.9538320299456
2852,Electronics,USA,3,320.5445672461828
2853,Books,UK,4,418.0966642510419
2854,Furniture,China,1,337.94271503076345
2855,Furniture,Malaysia,3,259.65660515984166
2856,Clothing,China,3,471.8494313156068
2857,Furniture,Singapore,8,258.6510642003026
2858,Toys,Singapore,9,117.76536489393666
2859,Electronics,Singapore,4,18.52042397022223
2860,Toys,China,10,31.4820878423999
2861,Clothing,Singapore,10,166.74676860237145
2862,Furniture,USA,4,372.24962433232406
2863,Furniture,Singapore,2,152.11505304588908
2864,Books,Singapore,10,463.87349534174507
2865,Electronics,Singapore,4,296.10507683190235
2866,Books,USA,7,453.35407817183557
2867,Furniture,China,1,280.3272458319977
2868,Books,UK,2,156.20149266031984
2869,Toys,China,3,238.81935642807588
2870,Toys,Singapore,6,266.4803735740438
2871,Furniture,UK,2,489.3343804916375
2872,Electronics,Singapore,2,161.35497941472858
2873,Electronics,China,9,393.71025019378726
2874,Books,USA,2,69.87305615931002
2875,Books,UK,3,479.9756265210466
2876,Electronics,Singapore,9,131.35351136735358
2877,Clothing,Malaysia,4,412.59981049883703
2878,Furniture,USA,4,180.1061335704408
2879,Furniture,UK,7,182.6712204612744
2880,Toys,Singapore,8,153.04109867960508
2881,Clothing,Singapore,10,20.072284194414735
2882,Books,Malaysia,10,207.4606096377397
2883,Books,USA,7,128.0428400341149
2884,Books,USA,7,456.1548786123675
2885,Furniture,UK,6,143.31190110388587
2886,Furniture,USA,2,228.0044988685412
2887,Toys,Singapore,1,88.37479968907107
2888,Clothing,USA,7,428.7439452877884
2889,Clothing,China,6,359.1447256988255
2890,Clothing,UK,8,401.4578612819839
2891,Clothing,Singapore,7,135.90644016044055
2892,Toys,USA,2,413.09850796738385
2893,Electronics,China,7,462.2354351195939
2894,Furniture,USA,10,351.2983448717694
2895,Books,UK,9,191.53039913695457
2896,Electronics,China,5,432.7246521412026
2897,Clothing,USA,2,173.80828080228466
2898,Books,Singapore,8,28.173799216692416
2899,Electronics,Singapore,1,281.1362835569347
2900,Books,Singapore,3,451.6944426430373
2901,Furniture,UK,2,38.85574761425319
2902,Clothing,Singapore,6,276.25003686969137
2903,Toys,Malaysia,4,232.1411071962481
2904,Furniture,UK,8,64.32249105268627
2905,Electronics,UK,4,430.5129832237536
2906,Clothing,China,9,311.34119558849324
2907,Clothing,Singapore,10,298.892437988154
2908,Electronics,China,3,251.42796784915356
2909,Clothing,Malaysia,2,71.12732930174589
2910,Electronics,China,3,52.69207816534512
2911,Toys,USA,7,58.07306223917411
2912,Electronics,USA,9,315.765208478354
2913,Electronics,China,9,362.4533576426254
2914,Electronics,USA,10,186.2727250761193
2915,Books,Malaysia,2,476.09845971584645
2916,Furniture,Singapore,10,498.0248787963189
2917,Furniture,China,1,424.39390143802996
2918,Books,Malaysia,8,260.19562747889086
2919,Toys,China,6,470.4430043909904
2920,Furniture,Singapore,7,421.07212425226504
2921,Books,Malaysia,4,72.3365599577979
2922,Books,Malaysia,10,56.99041313420694
2923,Clothing,Malaysia,1,75.9199283271044
2924,Books,UK,10,364.1197905587632
2925,Electronics,Malaysia,10,276.79908250344783
2926,Clothing,USA,7,14.467275820443934
2927,Electronics,China,1,271.0403795509136
2928,Books,China,1,115.47791976560504
2929,Toys,Singapore,6,251.72714807788287
